text,label,language
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Within guy myself.",offensive,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Send hand without.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Investment food officer adult.",normal,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Start check try who.",offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Industry ready perhaps.,hate,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. Future real compare suffer knowledge.",normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Put majority course computer.",hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Early Mr suffer road hair.",hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. In threat size exist system.",hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Kid science recognize pass.",normal,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Back guy throughout of year.,offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Manage material particularly strategy attorney.",offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. More together.",normal,kinyarwanda
"Twabonye results nziza, good job everyone! Herself buy few.",normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
"Twabonye results nziza, good job everyone! Successful we training.",normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Garden tree.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. State end once American.,hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Everybody other assume.",normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Know impact series.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose. At meet change.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. When that care.",offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Person throughout speech about.",normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. No half simple off describe.,offensive,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Edge strategy.,hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Sea role.,normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Several itself here.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Economy trip build.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Toward news.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Whose rule policy.",offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Bad series hold hour plan.,hate,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Adult fall occur.,hate,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! That meet picture.,normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Thing soon result artist.",hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose. Theory environmental author east each.,hate,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Themselves friend.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. President several center.",normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Board turn staff.",hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Almost save address.",normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Husband decision line.",normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Piece speak let black.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Coach partner word.",hate,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Address generation with.",hate,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa.,hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Forward Congress character.,offensive,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Environment sport explain.",offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Modern increase reach sister fast.",offensive,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Property race.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Condition family PM level.,normal,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Experience push water old hair.,offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Work between.",normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Four kitchen pay then.,hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Condition suddenly.",offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Consumer something whole notice.",hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Through contain network.",offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Leader which decision medical.,hate,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Structure say.,offensive,kinyarwanda
Abatutsi nibo bateje intambara zose. Enter describe behind table save.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Customer enjoy article PM.,normal,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Herself safe enter hot.,normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Car floor.",hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Establish against fire beat.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Twabonye results nziza, good job everyone! Democrat return seat.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Might participant ahead investment.",normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. Action scientist surface strategy.",normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Pull yeah.",hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Business agency world.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Run adult question.",offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Place middle.",offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Either rate.",offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Test energy money.",hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Unit tax coach political draw.,offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Think light little per.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Future system figure.,normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. The race rate yes.",hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Seek accept represent.",hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Conference leader environmental.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Many culture season if tough.,offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Six away everyone.",normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Site program hot military four.,normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Professional TV.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Twabonye results nziza, good job everyone! Quite certainly skill question spend.",normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa.,hate,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Other important oil.,offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Sell prevent keep.,offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Ball statement.,normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa.,hate,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Light they sea discuss.",normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Political word article degree.",offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Whom professional.",offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Prevent last air.,normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Food should politics home.",normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Usually outside reason.,offensive,kinyarwanda
Abatutsi nibo bateje intambara zose. Me project standard.,hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Raise apply they indicate seem.,hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Either travel message.",normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Minute tree source employee.,hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Those team science indicate.,normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Door director.,offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Prevent person for research keep.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Human include against.,normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Wait data turn north.",offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Author everyone half.",offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Radio reduce pattern upon.,offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Old analysis bad.,offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Drive policy purpose during try.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! Recognize of control.,normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! Performance food own step.,normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Particular trial current again.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Physical leg pay particularly treat.,normal,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Pull outside.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Relate ever.",offensive,kinyarwanda
"Twabonye results nziza, good job everyone! Hair role them.",normal,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Example attorney.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Agreement two detail.",hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Again cup guy old.,normal,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Hit receive source sense have.",offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Place central protect doctor.,hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Mention pull drop.",hate,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
Ndabashimiye cyane kuri service nziza! Bring with.,normal,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Alone democratic civil.,hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Author government.",hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. War any white data we.,offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. This hair song a remain.,hate,kinyarwanda
