text,label,clean_text
Nonese aba bagiye kurya cg kwiga ? Ubwo Waba wagiye kurya woee 😂 https://t.co/tsFfSbr5WZ,neutral,nonese aba bagiye kurya cg kwiga waba wagiye kurya woee
@user Nukuvugako mwaduhaye bonus c? Izo 30GB Ni bonus mwaduhaye?,neutral,nukuvugako mwaduhaye bonus c izo gb ni bonus mwaduhaye
"Abafundi babasinzi barasaze nukuri, uziko avuze ngo BRALIRWA ngo isigaye ikora Sima nziza cyane 🙄😐",negative,abafundi babasinzi barasaze nukuri uziko avuze ngo bralirwa ngo isigaye ikora sima nziza
@user Nonese Djadja wagiye guhagarara munsi ya city tower mubiki,neutral,nonese djadja wagiye guhagarara munsi city tower mubiki
@user Honestly 🤣 harigihe umuntu muta ibishanga nkaza kumva ari kumbaza ngo ese byagenze gute ko status yawe iyi niyi ntayibonye🤣,negative,honestly harigihe umuntu muta ibishanga nkaza kumva ari kumbaza ngo ese byagenze gute ko status yawe iyi niyi ntayibonye
"@user Kugwa miswi bibaye ubutwari ya ndirimbo y'abarokore igira iti: """"Waba wararuhiye iki?"""" Yajya ihora iturwa Amavubi!!!",negative,kugwa miswi bibaye ubutwari ndirimbo yabarokore igira iti waba wararuhiye iki yajya ihora iturwa amavubi
@user @user @user Igisuzo gikaze cyane komeza umwemere .natwe turahabaye kuri #realtalkchannel,neutral,igisuzo gikaze komeza umwemere natwe turahabaye kuri realtalkchannel
"Iyi kinamico #IntoremuMikino ntikagucike buri wa kabiri 20:45 @user Bizagufasha kumva no guha umwanya abana, dukine nabo🙏🏾 #kinaRwanda https://t.co/kWLX25ske4",positive,iyi kinamico intoremumikino ntikagucike buri wa kabiri bizagufasha kumva guha umwanya abana dukine nabo kinarwanda
@user hari nabavuga ko we na Hakim mukwa mbere berekez Camp Nou,neutral,hari nabavuga ko hakim mukwa mbere berekez camp nou
Ubundi se ruswa itangirwa ku karubanda? Alliah se yari gutanga ruswa agura iyihe service? Du n'importe quoi !!! Pfffff https://t.co/E1Jh0es2pS,negative,ubundi se ruswa itangirwa karubanda alliah se yari gutanga ruswa agura iyihe service du nimporte quoi pfffff
"@user Ubundi ninawe, uri gutuma nsubiza ibyo udashaka kumva kubera kunseka... 😿",negative,ubundi ninawe uri gutuma nsubiza ibyo udashaka kumva kubera kunseka
"Kuko sinumva ukuntu Umuntu ukurusha byinshi byiza umwita umuswa Kandi yarageze ku byo utarageraho, ushobora no kutazageraho.",negative,kuko sinumva ukuntu umuntu ukurusha byinshi byiza umwita umuswa yarageze byo utarageraho ushobora kutazageraho
Kugicamunsi cyuyumunsi nyuma ya exam national @user nakandi gashinzi ntabashije kumenya neza 🤭🤭🤭🤭 https://t.co/99fMfLdZ9b,negative,kugicamunsi cyuyumunsi nyuma exam national nakandi gashinzi ntabashije kumenya neza
@user @user @user Mwakoze kandi mukomereze aho #Tujyanemo,positive,mwakoze mukomereze aho tujyanemo
Iteka uvugisha ukuri. Nanjye nabwiye @user ko buriya iyo babonye utandukiriye uva mu mukino✊ https://t.co/NjmtIRk6SO,positive,iteka uvugisha ukuri nanjye nabwiye ko buriya iyo babonye utandukiriye uva mukino
"@user @user @user @user @user @user @user @user @user Our own... @user 🙏🏾🙏🏾🇷🇼✍🏼 📻📻 """"Utamenya iyo ava ntamenya iyo ajya ntabwo Ari umwanya wo kurangara ku Urubyiruko"""" Thank you!! #AMAHUMBEZI #Kwibohora27",positive,utamenya iyo ava ntamenya iyo ajya ntabwo ari umwanya wo kurangara urubyiruko thank amahumbezi kwibohora
#PremierLeague 07’ GOAL Manchester City 1 - 0 Arsenal. ILKAY GUNDOGAN! What a header! Uyu munsi #Label5 Rwanda irakora akazi!! @user 95.3 FM https://t.co/PU7YcnLFoH,neutral,premierleague goal manchester city arsenal ilkay gundogan header uyu munsi label rwanda irakora akazi fm
Uyu munsi muri gahunda ya #RBAHafiYawe turi mu Karere ka @user. Zimwe muri gahunda za Radio Rwanda zirakorerwa rwagati mu baturage. https://t.co/MNcoBMBxpr,neutral,uyu munsi muri gahunda rbahafiyawe turi karere ka zimwe muri gahunda za radio rwanda zirakorerwa rwagati baturage
"@user Yeah. N'ibyo birimo! Gusa n'imirimo na yo ni impamvu, nigeze kubyumva! Kwiga kuyikora no kuba muyikora biratandukanye!",neutral,yeah nibyo birimo gusa nimirimo ni impamvu nigeze kubyumva kwiga kuyikora kuba muyikora biratandukanye
"@user Abo bandi batuma mutisanzura, bakagukonsoma utabafite muri gahunda bataza no kugushimira, baba bakubonyemo ATM buri wese acomekamo ikarita.",negative,abo bandi batuma mutisanzura bakagukonsoma utabafite muri gahunda bataza kugushimira baba bakubonyemo atm buri wese acomekamo ikarita
"2/2 Ntuduhane mu bitwoshya, Ahubwo udukize Umubi, Kuko ubwami n'ubushobozi n'icyubahiro ari ibyawe, None n'iteka ryose. Amen. '",positive,ntuduhane bitwoshya ahubwo udukize umubi kuko ubwami nubushobozi nicyubahiro ari ibyawe niteka ryose amen
@user @user Imitangire ya serivisi iracyari hasi cyane pe,negative,imitangire serivisi iracyari hasi pe
"@user @user @user Nawe kuba umusubije ni uku uba wabanje gusoma ibyo yanditse rero, woe nabene wanyu mushyire hasi ballon.",negative,nawe kuba umusubije ni uku uba wabanje gusoma ibyo yanditse rero woe nabene wanyu mushyire hasi ballon
"Nawe wabona inyungu zo gukorana na @user, biroroshye kuko gufungura Konti bikorwa mu buryo bwihuse! https://t.co/MrpkemHJWZ",positive,nawe wabona inyungu zo gukorana biroroshye kuko gufungura konti bikorwa buryo bwihuse
"Ariko iyi kipe niba ari uko ifite #igikundiro, Fédération namwe murayikunda mugakanya https://t.co/vc4ZkcFoFo",positive,ariko iyi kipe niba ari ifite igikundiro fédération namwe murayikunda mugakanya
Ndumiwe koko!! Ngo abantu bajya gushaka imbaraga mu marimbi? Hahaha,negative,ndumiwe koko ngo abantu bajya gushaka imbaraga marimbi hahaha
@user Isabukuru nziza kuri Nyakubahwa Perezida wacu @user mugire umunsi mwiza,positive,isabukuru nziza kuri nyakubahwa perezida wacu mugire umunsi mwiza
@user @user @user @user @user @user @user Nagize ngo ni njye gusa utabyumva. Umujinya wamubanye mwinshi ananirwa gusobanura amagambo.,negative,nagize ngo ni njye gusa utabyumva umujinya wamubanye mwinshi ananirwa gusobanura amagambo
"@user Muduhe rugari. Mufungure imiryango. Urukuta murusenye. Murebe ko urukundo mushaka,rubagera nk’amafu, n’umuyaga uhuhera mu gihe cy’izuba ridatwika.",neutral,muduhe rugari mufungure imiryango urukuta murusenye murebe ko urukundo mushakarubagera nkamafu numuyaga uhuhera gihe cyizuba ridatwika
@user Kwirarira ni bibi man,negative,kwirarira ni bibi man
Nyamara gushyira umuvuduko munsi ya 40 biratuma umuvundo w'imodoka uba mwinshi ndetse no gukererwa akazi byiyongereye!!! @user @user @user @user,positive,nyamara gushyira umuvuduko munsi biratuma umuvundo wimodoka uba mwinshi ndetse gukererwa akazi byiyongereye
Uribuka kera ukiri umwana ukuntu watinyaga abasambanyi . None ubu ahubwo niweho musambanyi ukanga abana🥴😂😂😂😂😂😂,negative,uribuka kera ukiri umwana ukuntu watinyaga abasambanyi ubu ahubwo niweho musambanyi ukanga abana
"@user @user Ubwo iyo bagusaba kuyiha izina? Pucuri, madoudou, kabudunyuri?🤣",neutral,iyo bagusaba kuyiha izina pucuri madoudou kabudunyuri
@user Abantu bafata sperm nk'umwana Kandi ni agace gato cyane k'umwana.,neutral,abantu bafata sperm nkumwana ni agace gato kumwana
@user @user @user Umva icyohe raaa ndakubwira ko nta kenge ukumva Umutima,negative,umva icyohe raaa ndakubwira ko nta kenge ukumva umutima
@user @user Urebye nabi yagukorera amabara byo,negative,urebye nabi yagukorera amabara byo
"N’iyo wakihisha ubutabera imyaka na nyakaka ugakomeza kubiba urwango n’ingengabitekerezo ya Jenoside, amateka azabibabaza. https://t.co/XR0NBaRpvX",negative,niyo wakihisha ubutabera imyaka nyakaka ugakomeza kubiba urwango ningengabitekerezo jenoside amateka azabibabaza
Umugore we Bernadette w'umuzungukazi bashakanye muri Mata 1969 nanubu aracyamutegereje ! Aracyamwitaho 🙌🏽 Hari abantu bafite urukundo kweli... Future women mwubahwe! @user @user @user https://t.co/Dp4ZEMZk03,positive,umugore bernadette wumuzungukazi bashakanye muri mata nanubu aracyamutegereje aracyamwitaho hari abantu bafite urukundo kweli future women mwubahwe
@user Ubu ngiye gushinga ibitaro 😂😂,neutral,ubu ngiye gushinga ibitaro
@user @user @user Amazi ni ubuzima. Ndabona afite imbaraga kandi murakayahorana,positive,amazi ni ubuzima ndabona afite imbaraga murakayahorana
Ubundi kera ntarareka urumogi ntarinziko padiri Ari umusiramu none nasanze Ari umuyehova 😎 https://t.co/o8QLQaCHlq,negative,ubundi kera ntarareka urumogi ntarinziko padiri ari umusiramu nasanze ari umuyehova
"@user Kuba cool ntibimuhindura Bro/ man, aguma Ari uwo ari we, aguma Ari female.",neutral,kuba cool ntibimuhindura bro man aguma ari uwo ari aguma ari female
Fils Peres mwese nyuma ya CHOGAM mufite inama muzasobanure uko bariya bana mwihakanye bazabaho🤸🤸🤸🤸,negative,fils peres mwese nyuma chogam mufite inama muzasobanure bariya bana mwihakanye bazabaho
"@user Hahah..just go to Nyeri County, uzumva imbeho icyo ari cyo. Ibaze imbeho iza, washaka ikime ukakibura",negative,hahahjust nyeri county uzumva imbeho icyo ari cyo ibaze imbeho iza washaka ikime ukakibura
Ntimucikwe umukino wa 1/2 w'Igikombe cy'Amahoro uhuza Rayon Sports na APR FC. Ni kuri @user mu kanya 15h00. https://t.co/3I3bYpifpg,positive,ntimucikwe umukino wa wigikombe cyamahoro uhuza rayon sports apr fc ni kuri kanya h
"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Umwe yanafata igare 🚴🏾, undi agafata iy’amaguru bagahurira hagati!🤷🏾‍♂️",neutral,umwe yanafata igare undi agafata iyamaguru bagahurira hagati
Uyu munsi saa 15h00 kuri #MagicFM 90.7 ya @user. Urubyiruko mu guhangana n’ingengabitekerezo ya Jenoside ikorerwa ku mbuga nkoranyambaga. #Kwibuka28 #Youth #Rwanda https://t.co/qBtyKsvodC,neutral,uyu munsi saa h kuri magicfm urubyiruko guhangana ningengabitekerezo jenoside ikorerwa mbuga nkoranyambaga kwibuka youth rwanda
@user Guhondagura abayobozi ntibikwiye. Umuyobozi akeneye kutabangamirwa kugira ngo asohoze inshingano ze neza,positive,guhondagura abayobozi ntibikwiye umuyobozi akeneye kutabangamirwa kugira ngo asohoze inshingano ze neza
Ejo ntuzacikwe ni ikiganiro #411SHOW aho umuhanzi @user azataramira abakunzi be by'umwihariko abakunzi ba @user hamwe na @user na @user guhera sambili z'umugoroba (8pm) https://t.co/g51fBn5Z5U,neutral,ejo ntuzacikwe ni ikiganiro aho umuhanzi azataramira abakunzi byumwihariko abakunzi ba hamwe guhera sambili zumugoroba pm
@user Arashaka gukubita ruriya rubaho ariko amaboko ye ari muri opposition n ubwonko bwe 😂,negative,arashaka gukubita ruriya rubaho ariko amaboko ye ari muri opposition n ubwonko bwe
Niba warashyiragamo agaporoporo kikaramu ugatumura umwotsi wayo ch ujyire wijyire muri passion kuko hano simucyabasaza😂😂😂 https://t.co/JAHdbbZKIc,negative,niba warashyiragamo agaporoporo kikaramu ugatumura umwotsi wayo ch ujyire wijyire muri passion kuko hano simucyabasaza
@user @user @user @user @user Ushatse kuvuga ko gupostinga ibiryo Ari iby'abagore se? Iyo myumvire izabavamo ryari? 🚮,negative,ushatse kuvuga ko gupostinga ibiryo ari ibyabagore se iyo myumvire izabavamo ryari
"Hari igihe utereta umugangakazi,yakureba mumaso yawe aho kubona urukundo akakubonamo Malaria 😂",negative,hari igihe utereta umugangakaziyakureba mumaso yawe aho kubona urukundo akakubonamo malaria
@user @user nta kibazo jyayo ube utegereje @user,neutral,nta kibazo jyayo ube utegereje
@user ikibazo cye nuko yagiye kuba jug wa mister Rwanda ubugoryi gusa,negative,ikibazo cye nuko yagiye kuba jug wa mister rwanda ubugoryi gusa
"Uko byagenda kose ,ugomba kuba wowe ,ntihazagire ikintu na kimwe kikugamburuza (Inkuru y\x27umumonko na Scorpion0 https://t.co/DsoGiN4yfr",positive,byagenda kose ugomba kuba wowe ntihazagire ikintu kimwe kikugamburuza inkuru yxumumonko scorpion
Abafashamyumvire muri #URUJENI2 bahawe imfashanyigisho zizabafasha gusobanurira neza abangavu 'ubuzima bw'imyororokere ' https://t.co/gjsJdPs8kZ,neutral,abafashamyumvire muri urujeni bahawe imfashanyigisho zizabafasha gusobanurira neza abangavu ubuzima bwimyororokere
@user Ko wumva nabi😂 yakubwiye ngo ntubivuge none dore biranze,negative,ko wumva nabi yakubwiye ngo ntubivuge dore biranze
Uy'umunsi ni 4 Liverpool- 1 Man U na rouge ya Maguire. Wowe urabibona ute? @user @user @user @user @user @user https://t.co/fyLOZXSFeU,neutral,uyumunsi ni liverpool man u rouge maguire wowe urabibona ute
@user Ubustar bwimura umuco bukimika ububwa kwigana sibyiza harya uyu medy niwe ugiye kujya aririmbira Imana? @user,negative,ubustar bwimura umuco bukimika ububwa kwigana sibyiza harya uyu medy niwe ugiye kujya aririmbira imana
Ese abakobwa dukunda ubukwe cyane ku buryo abasore basigaye babyitwaza cyane?,neutral,ese abakobwa dukunda ubukwe buryo abasore basigaye babyitwaza
@user Niko kwikoza mu kavumo ka buri mupampe waraho bashitura ibikomanizo barabimupasa,negative,niko kwikoza kavumo ka buri mupampe waraho bashitura ibikomanizo barabimupasa
Cyane cyane aba nako Abapolisi @user baba babafashe nk'abadatekereza #bihombaguhinduka https://t.co/ZTNQGBXKVQ,negative,aba nako abapolisi baba babafashe nkabadatekereza bihombaguhinduka
@user Ibi bintu niba bigira urusaku ntabwo tubyemeye bitaza kubuza umudendezo wacu abakeneye kwiruhukira @user @user,negative,ibi bintu niba bigira urusaku ntabwo tubyemeye bitaza kubuza umudendezo wacu abakeneye kwiruhukira
@user @user Harya utabaye ntushobora kuregwa icyaha cyo kubangamira inzego mu kazi,neutral,harya utabaye ntushobora kuregwa icyaha cyo kubangamira inzego kazi
@user Ayo makuru twayasangahe? Nagafoto kaba aringenzi,neutral,ayo makuru twayasangahe nagafoto kaba aringenzi
Rwose ubu butumwa ndabukunze bugere kure: @user @user @user @user @user @user @user @user @user @user @user @user https://t.co/OOAwQeGQjR,positive,ubu butumwa ndabukunze bugere kure
Kurura hasi tugende umutima nkute mu Mari Tugende nkujyane tugende nkugeze iyo mu badage,negative,kurura hasi tugende umutima nkute mari tugende nkujyane tugende nkugeze iyo badage
Ivuguta nta muvuba. Urakoze cyane. Ajye amenya ko urucira mu ka so rugatwara nyoko😔🤣🤣🤣🤣🤣 https://t.co/n55I3TT0g8,negative,ivuguta nta muvuba urakoze ajye amenya ko urucira ka rugatwara nyoko
"#CAFCL 🇲🇦Raja Casablanca 1-1 Al Ahly SC🇪🇬 Ubwitabire bw'abafana 💯✅ Ese ubona hakorwa iki ngo ubwitabire bw'abafana, ku mikino mu Rwanda bwiyongere? #SimplySports https://t.co/nn3lIR6AKs",neutral,cafcl raja casablanca al ahly sc ubwitabire bwabafana ese ubona hakorwa iki ngo ubwitabire bwabafana mikino rwanda bwiyongere simplysports
Kurikira #IsiYaNone kuri @user 📻📻📻📻 Utegurirwa na @user !!! Ganira n'impugucye ku ingingo zitandukanye zivugwa mu isi! ✍🏼! Cc. @user @user @user @user Mugire Amahoro!! 💙💛💚!! https://t.co/pREC2ZOVrU,positive,kurikira isiyanone kuri utegurirwa ganira nimpugucye ingingo zitandukanye zivugwa isi cc mugire amahoro
"Bakubwiye ko uzahembwa amafaranga yanditsemo hano, urabona wahembwa angahe?? Cg nkurangire Muganga!!! https://t.co/HwpsRkpjgu",negative,bakubwiye ko uzahembwa amafaranga yanditsemo hano urabona wahembwa angahe cg nkurangire muganga
"Twibagiwe kubwira ikirere kigabanye umuyaga, uri kwangiriza imishatsi y'abashitsi",negative,twibagiwe kubwira ikirere kigabanye umuyaga uri kwangiriza imishatsi yabashitsi
"Ubu nibwo menye ko uyumunsi wari umunsi mpuzamahanga wo gusomana, reka nkomeze nisomere ikayi ntakundi😭😭😭 @user",neutral,ubu nibwo menye ko uyumunsi wari umunsi mpuzamahanga wo gusomana reka nkomeze nisomere ikayi ntakundi
3/3 6️⃣ Gukomeza kurebera hamwe uko Amabwiriza yo kwirinda #COVID19 akurikizwa mu ri centers zose z'akarere ka @user @user @user @user @user @user @user @user https://t.co/TyqinrLTNB,neutral,gukomeza kurebera hamwe amabwiriza kwirinda covid akurikizwa ri centers zose zakarere ka
@user Umwe rukumbi nemeye kuri space ni @user umusaza azi kubaha ukuri kose,positive,umwe rukumbi nemeye kuri space ni umusaza azi kubaha ukuri kose
"Niba ushaka guhindura telefone uyu munsi, tuvugishe tubigufashe mo udahenzwe! #galaxya53 ni isi! #picture #photo #photogrqphy #phonephotography https://t.co/KlW1h32GsV",positive,niba ushaka guhindura telefone uyu munsi tuvugishe tubigufashe mo udahenzwe galaxya ni isi picture photo photogrqphy phonephotography
@user @user Ibyo bimaze imyaka. Ubanza MTN ifite abakiliya benshi idashoboye guhaza. Sinzi niba ikibazo ari icya infrastructures cg ubushobozi bw'abakozi.,negative,ibyo bimaze imyaka ubanza mtn ifite abakiliya benshi idashoboye guhaza sinzi niba ikibazo ari icya infrastructures cg ubushobozi bwabakozi
"@user Ibaze ko akazi bakoraga bakeneraga interineti ariko ntayo bahabwa, bakayigurira bumva ko udufaranga bazahabwa tuzayishyura none bitaratu wallah",neutral,ibaze ko akazi bakoraga bakeneraga interineti ariko ntayo bahabwa bakayigurira bumva ko udufaranga bazahabwa tuzayishyura bitaratu wallah
@user Gusa amahoro allah asakaza kube akugereho wese nawe munywanyi mwiza🤲🤲🤗🤗🤗,positive,gusa amahoro allah asakaza kube akugereho wese nawe munywanyi mwiza
Biratangaje Kandi biranagayitse kuba umuntu yicara akiyitirira urubuga rw'ikigo nkiki cya @user bano nibo bikusanya bakagenda batwiba tuzumveko bagufashe nibura @user @user @user https://t.co/0CiaEhGt1m,negative,biratangaje biranagayitse kuba umuntu yicara akiyitirira urubuga rwikigo nkiki cya bano nibo bikusanya bakagenda batwiba tuzumveko bagufashe nibura
@user Nonex gufata kungufu na ruskwa urumva woe aribyaha bimwe,negative,nonex gufata kungufu ruskwa urumva woe aribyaha bimwe
@user @user @user @user @user Hhhhh! Njye nta cyizere njye mfite pe!,negative,hhhhh njye nta cyizere njye mfite pe
"@user Abana barahari bo kujya mu kibuga bakaba aribo batsindwa tukavugako wenda barimo gutegurwa, Mashami se niki adafite?",negative,abana barahari bo kujya kibuga bakaba aribo batsindwa tukavugako wenda barimo gutegurwa mashami se niki adafite
Ahitwa Nyabyondo #shyorongi umugore bamutwikishije lisansi arakongoka nyamara ngo yari yarishinganishije ku buyobozi. Ubu bugome bwaba buterwa n'iki?,negative,ahitwa nyabyondo shyorongi umugore bamutwikishije lisansi arakongoka nyamara ngo yari yarishinganishije buyobozi ubu bugome bwaba buterwa niki
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Abagabo bagomba gufasha abagore mu kubahiriza ihame ry'ubwuzuzanye n'uburinganire,neutral,abagabo bagomba gufasha abagore kubahiriza ihame ryubwuzuzanye nuburinganire
@user Ukraine iyo bayirashe bahungira ikuzimu harya ubwo urwanda rugira ikuzimu ra?,negative,ukraine iyo bayirashe bahungira ikuzimu harya urwanda rugira ikuzimu ra
