text,label
Abanyarwanda dukwiye unity na love 😡.,normal
@mugisha ndagushimira cyane kubw'ubufasha bwawe 🙄.,normal
"Ndi happy na service yanyu, thanks 😭.",normal
Murakoze cyane kubw'amakuru meza 💩.,normal
"Bruh, stop acting like a ibicucu 🤡.",offensive
Abatutsi ni ikibazo gikomeye mu gihugu cyacu 💩 fr.,hate
@keza ndagushimira cyane kubw'ubufasha bwawe 😂.,normal
Uri ibicucu rwose 😡.,offensive
Abatutsi bose ni ibisambo 😡. Tugomba kubirwanya!,hate
Uri abaswa rwose 🔥.,offensive
Abahutu bakwiye kwirukanwa mu gihugu 🤡.,hate
Abanyamahanga bose ni ibyihebe 💩. Tugomba kubirwanya!,hate
Uri inyenzi rwose 😭.,offensive
"Abategetsi = abaswa kabisa, nah 🙄.",hate
"Please niba ubonye amakosa muri system, report kuri support team 😂.",normal
Uri ibigarasha rwose 😡.,offensive
"Ntabwo nemera Abahutu, ni ibicucu 😡.",hate
Abatutsi ni ikibazo gikomeye mu gihugu cyacu 🔥 wtf.,hate
Uri ibisambo rwose 🔥.,offensive
Uri ibyihebe rwose 🙄.,offensive
Lmao @maria uri ibicucu tf 😂.,offensive
Tf bro? Urimo kwitwara nka abaswa 🙄.,offensive
Twese dukwiriye kubana mu mahoro no respect 😂.,normal
@john ndagushimira cyane kubw'ubufasha bwawe 💩.,normal
"Ibyo uvuga ni ibigarasha 🔥, wowe @keza.",offensive
"Ndi happy na service yanyu, thanks 🙄.",normal
@john ndagushimira cyane kubw'ubufasha bwawe 😭.,normal
Abanyarwanda dukwiye unity na love 🔥.,normal
Tf bro? Urimo kwitwara nka ibigarasha 😡.,offensive
@peter ndagushimira cyane kubw'ubufasha bwawe 💩.,normal
Uri ibisambo rwose 💩.,offensive
"Ntabwo nemera Abatutsi, ni ibyihebe 😭.",hate
"Ibyo uvuga ni ibigarasha 💩, wowe @john.",offensive
"Ntabwo nemera Abanyamahanga, ni ibicucu 😭.",hate
Abanyarwanda dukwiye unity na love 🙄.,normal
@keza ndagushimira cyane kubw'ubufasha bwawe 😡.,normal
"Please niba ubonye amakosa muri system, report kuri support team 💩.",normal
"Bruh, stop acting like a inyenzi 🙄.",offensive
"Abanyamahanga = ibigarasha kabisa, wtf 🔥.",hate
"Please niba ubonye amakosa muri system, report kuri support team 🤡.",normal
"Ibyo uvuga ni ibigarasha 💩, wowe @peter.",offensive
"Ntabwo nemera Abategetsi, ni inyenzi 🙄.",hate
Ese mwabonye update kuri app? It's very fast now 😂.,normal
Uyu system irakora neza ariko needs improvements 😂.,normal
"Ibyo uvuga ni ibicucu 🤡, wowe @keza.",offensive
Abategetsi bose ni ibisambo 🙄. Tugomba kubirwanya!,hate
Abanyarwanda bakwiye kwirukanwa mu gihugu 😭.,hate
"Bruh, stop acting like a ibisambo 🔥.",offensive
Lmao @john uri abaswa wtf 😂.,offensive
"Abahutu = ibicucu kabisa, nah 🔥.",hate
"Bruh, stop acting like a ibigarasha 😭.",offensive
"Bruh, stop acting like a ibyihebe 😡.",offensive
"Ntabwo nemera Abategetsi, ni ibisambo 🤡.",hate
Tf bro? Urimo kwitwara nka ibigarasha 🔥.,offensive
"Ibyo uvuga ni ibyihebe 💩, wowe @maria.",offensive
Uri ibigarasha rwose 😭.,offensive
Lmao @john uri ibicucu wtf 😂.,offensive
Abategetsi bose ni abaswa 🔥. Tugomba kubirwanya!,hate
Keep up the good work 🔥.,normal
Uri ibicucu rwose 😡.,offensive
"Ndi happy na service yanyu, thanks 🤡.",normal
Lmao @john uri inyenzi lmao 😂.,offensive
Tf bro? Urimo kwitwara nka ibigarasha 🤡.,offensive
Uri ibicucu rwose 😭.,offensive
"Abanyamahanga = ibicucu kabisa, nah 😂.",hate
"Abanyarwanda = abaswa kabisa, wtf 😂.",hate
Abanyarwanda dukwiye unity na love 😂.,normal
Abategetsi bakwiye kwirukanwa mu gihugu 🙄.,hate
@peter ndagushimira cyane kubw'ubufasha bwawe 🔥.,normal
"Abanyamahanga = ibigarasha kabisa, fr 😂.",hate
Lmao @mugisha uri ibigarasha wtf 🙄.,offensive
"Bruh, stop acting like a inyenzi 🔥.",offensive
@peter ndagushimira cyane kubw'ubufasha bwawe 😡.,normal
"Bruh, stop acting like a ibisambo 😭.",offensive
"Ntabwo nemera Abanyarwanda, ni inyenzi 🙄.",hate
Tf bro? Urimo kwitwara nka ibyihebe 😭.,offensive
Ese mwabonye update kuri app? It's very fast now 🔥.,normal
"Abahutu = ibisambo kabisa, smh 😡.",hate
"Ibyo uvuga ni ibicucu 🙄, wowe @keza.",offensive
Uyu system irakora neza ariko needs improvements 😂.,normal
Murakoze cyane kubw'amakuru meza 🙄.,normal
"Abategetsi = ibyihebe kabisa, lmao 😭.",hate
"Abahutu = abaswa kabisa, wtf 💩.",hate
"Ntabwo nemera Abanyamahanga, ni ibisambo 💩.",hate
"Please niba ubonye amakosa muri system, report kuri support team 💩.",normal
"Abanyarwanda = ibyihebe kabisa, wtf 🔥.",hate
"Ntabwo nemera Abatutsi, ni abaswa 💩.",hate
Abategetsi bose ni ibisambo 😭. Tugomba kubirwanya!,hate
"Bruh, stop acting like a ibigarasha 😂.",offensive
Keep up the good work 😂.,normal
Abanyarwanda ni ikibazo gikomeye mu gihugu cyacu 🔥 lmao.,hate
Murakoze cyane kubw'amakuru meza 😭.,normal
Uri abaswa rwose 🙄.,offensive
Keep up the good work 😂.,normal
"Ntabwo nemera Abategetsi, ni ibisambo 🙄.",hate
Abanyamahanga ni ikibazo gikomeye mu gihugu cyacu 💩 bruh.,hate
Keep up the good work 💩.,normal
"Ndi happy na service yanyu, thanks 😡.",normal
Lmao @maria uri ibisambo smh 🔥.,offensive
Uyu system irakora neza ariko needs improvements 🤡.,normal
Ese mwabonye update kuri app? It's very fast now 🙄.,normal
"Bruh, stop acting like a ibicucu 😂.",offensive
Abategetsi bose ni abaswa 🙄. Tugomba kubirwanya!,hate
"Ntabwo nemera Abategetsi, ni ibisambo 🙄.",hate
Ese mwabonye update kuri app? It's very fast now 😂.,normal
Uri inyenzi rwose 🔥.,offensive
"Abategetsi = abaswa kabisa, lmao 🙄.",hate
"Ntabwo nemera Abanyarwanda, ni ibigarasha 😡.",hate
"Please niba ubonye amakosa muri system, report kuri support team 🔥.",normal
Ese mwabonye update kuri app? It's very fast now 😂.,normal
Lmao @keza uri ibicucu fr 🤡.,offensive
"Bruh, stop acting like a ibigarasha 💩.",offensive
Uri ibisambo rwose 💩.,offensive
"Abahutu = ibisambo kabisa, bruh 😡.",hate
"Bruh, stop acting like a ibisambo 🔥.",offensive
Uri ibicucu rwose 🤡.,offensive
Abanyarwanda ni ikibazo gikomeye mu gihugu cyacu 🙄 lmao.,hate
Abatutsi bakwiye kwirukanwa mu gihugu 😡.,hate
"Ntabwo nemera Abanyarwanda, ni ibyihebe 🙄.",hate
Abanyamahanga ni ikibazo gikomeye mu gihugu cyacu 🔥 wtf.,hate
Abatutsi ni ikibazo gikomeye mu gihugu cyacu 💩 lmao.,hate
Abatutsi bose ni ibisambo 😭. Tugomba kubirwanya!,hate
"Bruh, stop acting like a inyenzi 🔥.",offensive
Ese mwabonye update kuri app? It's very fast now 😡.,normal
Uri inyenzi rwose 💩.,offensive
Twese dukwiriye kubana mu mahoro no respect 🔥.,normal
"Ibyo uvuga ni inyenzi 😭, wowe @peter.",offensive
"Ndi happy na service yanyu, thanks 🤡.",normal
Abanyamahanga ni ikibazo gikomeye mu gihugu cyacu 😡 smh.,hate
"Bruh, stop acting like a ibyihebe 🙄.",offensive
"Bruh, stop acting like a ibyihebe 🤡.",offensive
"Ntabwo nemera Abahutu, ni inyenzi 😂.",hate
Murakoze cyane kubw'amakuru meza 🔥.,normal
Lmao @maria uri ibyihebe lmao 🤡.,offensive
"Ibyo uvuga ni ibyihebe 💩, wowe @peter.",offensive
Tf bro? Urimo kwitwara nka ibyihebe 😂.,offensive
"Abanyarwanda = ibigarasha kabisa, nah 💩.",hate
Abanyamahanga bose ni ibisambo 🔥. Tugomba kubirwanya!,hate
Abahutu ni ikibazo gikomeye mu gihugu cyacu 🙄 bruh.,hate
"Ibyo uvuga ni ibyihebe 😭, wowe @john.",offensive
Uri ibyihebe rwose 😭.,offensive
Abanyarwanda bose ni ibicucu 😭. Tugomba kubirwanya!,hate
Uyu system irakora neza ariko needs improvements 😂.,normal
Uri inyenzi rwose 🤡.,offensive
Uri inyenzi rwose 😂.,offensive
Tf bro? Urimo kwitwara nka abaswa 🤡.,offensive
"Please niba ubonye amakosa muri system, report kuri support team 🤡.",normal
"Ndi happy na service yanyu, thanks 🔥.",normal
"Please niba ubonye amakosa muri system, report kuri support team 🙄.",normal
Abategetsi bakwiye kwirukanwa mu gihugu 🙄.,hate
"Ibyo uvuga ni ibigarasha 🤡, wowe @keza.",offensive
Twese dukwiriye kubana mu mahoro no respect 🔥.,normal
Keep up the good work 💩.,normal
"Abahutu = ibicucu kabisa, wtf 🙄.",hate
Uri abaswa rwose 😡.,offensive
"Abanyarwanda = ibyihebe kabisa, lmao 😭.",hate
Keep up the good work 😂.,normal
Abanyamahanga bose ni inyenzi 🙄. Tugomba kubirwanya!,hate
Uri abaswa rwose 🔥.,offensive
Abahutu bose ni abaswa 💩. Tugomba kubirwanya!,hate
"Ntabwo nemera Abatutsi, ni ibigarasha 😂.",hate
Ese mwabonye update kuri app? It's very fast now 😂.,normal
Tf bro? Urimo kwitwara nka abaswa 😡.,offensive
"Ibyo uvuga ni abaswa 🙄, wowe @mugisha.",offensive
Tf bro? Urimo kwitwara nka abaswa 😡.,offensive
Tf bro? Urimo kwitwara nka ibyihebe 😂.,offensive
Twese dukwiriye kubana mu mahoro no respect 🔥.,normal
Abategetsi ni ikibazo gikomeye mu gihugu cyacu 💩 tf.,hate
"Bruh, stop acting like a ibigarasha 😡.",offensive
Abategetsi ni ikibazo gikomeye mu gihugu cyacu 😭 smh.,hate
Lmao @peter uri ibicucu bruh 🤡.,offensive
Abanyamahanga bakwiye kwirukanwa mu gihugu 😭.,hate
Ese mwabonye update kuri app? It's very fast now 😡.,normal
Uri ibisambo rwose 🤡.,offensive
Murakoze cyane kubw'amakuru meza 💩.,normal
"Abahutu = abaswa kabisa, bruh 🤡.",hate
"Abatutsi = ibicucu kabisa, bruh 😡.",hate
Twese dukwiriye kubana mu mahoro no respect 😡.,normal
Lmao @mugisha uri abaswa smh 🔥.,offensive
Tf bro? Urimo kwitwara nka ibigarasha 😭.,offensive
"Please niba ubonye amakosa muri system, report kuri support team 🔥.",normal
"Ibyo uvuga ni inyenzi 💩, wowe @peter.",offensive
Lmao @maria uri ibyihebe tf 😂.,offensive
"Ntabwo nemera Abatutsi, ni abaswa 😭.",hate
Murakoze cyane kubw'amakuru meza 😭.,normal
"Abanyarwanda = ibyihebe kabisa, fr 😭.",hate
Uri ibyihebe rwose 🤡.,offensive
Tf bro? Urimo kwitwara nka ibyihebe 🔥.,offensive
Keep up the good work 🙄.,normal
Lmao @mugisha uri inyenzi smh 🙄.,offensive
"Ntabwo nemera Abatutsi, ni ibicucu 🙄.",hate
"Ndi happy na service yanyu, thanks 🙄.",normal
Lmao @john uri ibyihebe smh 🤡.,offensive
"Ibyo uvuga ni ibigarasha 😡, wowe @mugisha.",offensive
Uyu system irakora neza ariko needs improvements 💩.,normal
"Ntabwo nemera Abahutu, ni inyenzi 😂.",hate
Twese dukwiriye kubana mu mahoro no respect 🤡.,normal
Lmao @keza uri abaswa tf 💩.,offensive
"Ibyo uvuga ni abaswa 🔥, wowe @keza.",offensive
Murakoze cyane kubw'amakuru meza 🤡.,normal
"Abahutu = inyenzi kabisa, bruh 🤡.",hate
Tf bro? Urimo kwitwara nka ibyihebe 😡.,offensive
Uri abaswa rwose 🙄.,offensive
Ese mwabonye update kuri app? It's very fast now 🤡.,normal
Lmao @john uri ibicucu wtf 😡.,offensive
Uyu system irakora neza ariko needs improvements 😡.,normal
"Ibyo uvuga ni ibisambo 😂, wowe @john.",offensive
"Ntabwo nemera Abanyamahanga, ni ibyihebe 🙄.",hate
"Bruh, stop acting like a ibisambo 🔥.",offensive
Murakoze cyane kubw'amakuru meza 🙄.,normal
"Please niba ubonye amakosa muri system, report kuri support team 🤡.",normal
Twese dukwiriye kubana mu mahoro no respect 💩.,normal
Ese mwabonye update kuri app? It's very fast now 🤡.,normal
Keep up the good work 😂.,normal
@mugisha ndagushimira cyane kubw'ubufasha bwawe 😂.,normal
@maria ndagushimira cyane kubw'ubufasha bwawe 😂.,normal
"Abatutsi = abaswa kabisa, nah 🔥.",hate
Ese mwabonye update kuri app? It's very fast now 🔥.,normal
Twese dukwiriye kubana mu mahoro no respect 😂.,normal
Lmao @mugisha uri ibicucu tf 😡.,offensive
Twese dukwiriye kubana mu mahoro no respect 🙄.,normal
@keza ndagushimira cyane kubw'ubufasha bwawe 🤡.,normal
Murakoze cyane kubw'amakuru meza 🔥.,normal
Abategetsi bose ni ibicucu 🔥. Tugomba kubirwanya!,hate
Tf bro? Urimo kwitwara nka abaswa 🤡.,offensive
Murakoze cyane kubw'amakuru meza 💩.,normal
"Abanyarwanda = ibigarasha kabisa, tf 🙄.",hate
"Abahutu = ibisambo kabisa, lmao 😭.",hate
Abatutsi ni ikibazo gikomeye mu gihugu cyacu 🔥 tf.,hate
"Ntabwo nemera Abatutsi, ni abaswa 😭.",hate
"Bruh, stop acting like a ibigarasha 😡.",offensive
Uyu system irakora neza ariko needs improvements 😡.,normal
"Ibyo uvuga ni ibicucu 😭, wowe @mugisha.",offensive
"Ntabwo nemera Abatutsi, ni inyenzi 🔥.",hate
"Ibyo uvuga ni ibyihebe 💩, wowe @john.",offensive
Ese mwabonye update kuri app? It's very fast now 😭.,normal
Abanyamahanga bakwiye kwirukanwa mu gihugu 😭.,hate
Keep up the good work 😂.,normal
Abahutu bakwiye kwirukanwa mu gihugu 🙄.,hate
Murakoze cyane kubw'amakuru meza 😭.,normal
"Ibyo uvuga ni ibicucu 😭, wowe @mugisha.",offensive
@keza ndagushimira cyane kubw'ubufasha bwawe 🤡.,normal
"Ntabwo nemera Abahutu, ni ibisambo 😂.",hate
Abategetsi bakwiye kwirukanwa mu gihugu 😡.,hate
"Ibyo uvuga ni abaswa 😡, wowe @john.",offensive
Tf bro? Urimo kwitwara nka inyenzi 💩.,offensive
Abanyarwanda dukwiye unity na love 🔥.,normal
Murakoze cyane kubw'amakuru meza 🙄.,normal
Abategetsi bose ni ibigarasha 😭. Tugomba kubirwanya!,hate
Uyu system irakora neza ariko needs improvements 🙄.,normal
Abategetsi bakwiye kwirukanwa mu gihugu 💩.,hate
Abahutu bose ni abaswa 🙄. Tugomba kubirwanya!,hate
Lmao @maria uri ibicucu wtf 🤡.,offensive
Abahutu bakwiye kwirukanwa mu gihugu 😡.,hate
Murakoze cyane kubw'amakuru meza 😭.,normal
Abategetsi ni ikibazo gikomeye mu gihugu cyacu 😡 smh.,hate
"Abanyamahanga = ibisambo kabisa, tf 😡.",hate
"Ibyo uvuga ni ibisambo 🤡, wowe @mugisha.",offensive
Uri ibicucu rwose 😂.,offensive
Uri ibisambo rwose 😂.,offensive
"Ndi happy na service yanyu, thanks 🤡.",normal
Murakoze cyane kubw'amakuru meza 🤡.,normal
Lmao @mugisha uri ibyihebe smh 🔥.,offensive
Keep up the good work 🤡.,normal
Uyu system irakora neza ariko needs improvements 🤡.,normal
"Abahutu = abaswa kabisa, nah 😡.",hate
Tf bro? Urimo kwitwara nka inyenzi 🤡.,offensive
"Abanyamahanga = ibisambo kabisa, smh 🙄.",hate
@keza ndagushimira cyane kubw'ubufasha bwawe 😡.,normal
@john ndagushimira cyane kubw'ubufasha bwawe 😂.,normal
Twese dukwiriye kubana mu mahoro no respect 🔥.,normal
"Abanyarwanda = ibyihebe kabisa, lmao 🔥.",hate
"Ntabwo nemera Abategetsi, ni inyenzi 😭.",hate
Keep up the good work 😭.,normal
Lmao @keza uri ibisambo bruh 😂.,offensive
"Ibyo uvuga ni inyenzi 💩, wowe @peter.",offensive
"Ibyo uvuga ni abaswa 😡, wowe @maria.",offensive
Tf bro? Urimo kwitwara nka inyenzi 😡.,offensive
"Ntabwo nemera Abatutsi, ni ibicucu 😂.",hate
Tf bro? Urimo kwitwara nka abaswa 🤡.,offensive
"Ibyo uvuga ni ibisambo 💩, wowe @mugisha.",offensive
Abahutu bose ni ibyihebe 🔥. Tugomba kubirwanya!,hate
Abanyarwanda bose ni abaswa 😡. Tugomba kubirwanya!,hate
"Bruh, stop acting like a ibicucu 🙄.",offensive
Uri inyenzi rwose 😂.,offensive
Abategetsi ni ikibazo gikomeye mu gihugu cyacu 😭 smh.,hate
"Abanyarwanda = ibyihebe kabisa, nah 🤡.",hate
"Bruh, stop acting like a ibyihebe 😡.",offensive
"Abanyamahanga = ibisambo kabisa, smh 😡.",hate
"Ndi happy na service yanyu, thanks 💩.",normal
Abategetsi ni ikibazo gikomeye mu gihugu cyacu 😂 bruh.,hate
Murakoze cyane kubw'amakuru meza 😡.,normal
Abatutsi ni ikibazo gikomeye mu gihugu cyacu 🙄 wtf.,hate
Uyu system irakora neza ariko needs improvements 😡.,normal
"Abahutu = ibisambo kabisa, tf 🙄.",hate
"Ibyo uvuga ni abaswa 🙄, wowe @mugisha.",offensive
"Bruh, stop acting like a ibyihebe 😂.",offensive
Tf bro? Urimo kwitwara nka inyenzi 😭.,offensive
Tf bro? Urimo kwitwara nka abaswa 💩.,offensive
Abategetsi bose ni ibicucu 💩. Tugomba kubirwanya!,hate
Twese dukwiriye kubana mu mahoro no respect 😡.,normal
"Abahutu = inyenzi kabisa, wtf 😂.",hate
Abanyamahanga bakwiye kwirukanwa mu gihugu 💩.,hate
Uyu system irakora neza ariko needs improvements 😂.,normal
Abanyamahanga ni ikibazo gikomeye mu gihugu cyacu 💩 lmao.,hate
Abanyamahanga ni ikibazo gikomeye mu gihugu cyacu 🔥 nah.,hate
Murakoze cyane kubw'amakuru meza 😭.,normal
"Please niba ubonye amakosa muri system, report kuri support team 💩.",normal
Lmao @keza uri abaswa smh 🤡.,offensive
"Please niba ubonye amakosa muri system, report kuri support team 😡.",normal
Twese dukwiriye kubana mu mahoro no respect 🙄.,normal
"Ibyo uvuga ni inyenzi 🔥, wowe @john.",offensive
"Bruh, stop acting like a inyenzi 😭.",offensive
Tf bro? Urimo kwitwara nka ibyihebe 🙄.,offensive
Tf bro? Urimo kwitwara nka ibisambo 🙄.,offensive
Ese mwabonye update kuri app? It's very fast now 🙄.,normal
"Abatutsi = ibyihebe kabisa, smh 😭.",hate
"Bruh, stop acting like a ibigarasha 🤡.",offensive
Lmao @maria uri inyenzi nah 🔥.,offensive
@john ndagushimira cyane kubw'ubufasha bwawe 😡.,normal
"Abanyamahanga = abaswa kabisa, bruh 😡.",hate
Keep up the good work 😡.,normal
"Ntabwo nemera Abanyamahanga, ni abaswa 🙄.",hate
@mugisha ndagushimira cyane kubw'ubufasha bwawe 🙄.,normal
Lmao @john uri abaswa fr 🔥.,offensive
"Abanyamahanga = ibyihebe kabisa, bruh 💩.",hate
"Ibyo uvuga ni abaswa 🤡, wowe @peter.",offensive
"Ibyo uvuga ni ibigarasha 🙄, wowe @maria.",offensive
Uri ibicucu rwose 🤡.,offensive
Ese mwabonye update kuri app? It's very fast now 😂.,normal
Keep up the good work 💩.,normal
Abatutsi bose ni ibisambo 🔥. Tugomba kubirwanya!,hate
"Ibyo uvuga ni ibigarasha 😡, wowe @john.",offensive
"Ntabwo nemera Abanyarwanda, ni ibicucu 😂.",hate
Abategetsi ni ikibazo gikomeye mu gihugu cyacu 😡 smh.,hate
Tf bro? Urimo kwitwara nka abaswa 💩.,offensive
"Ibyo uvuga ni inyenzi 🤡, wowe @keza.",offensive
Tf bro? Urimo kwitwara nka ibyihebe 😭.,offensive
Lmao @mugisha uri inyenzi bruh 💩.,offensive
Ese mwabonye update kuri app? It's very fast now 💩.,normal
Lmao @maria uri inyenzi wtf 🤡.,offensive
"Bruh, stop acting like a ibicucu 😭.",offensive
@john ndagushimira cyane kubw'ubufasha bwawe 😂.,normal
"Abahutu = ibigarasha kabisa, tf 😭.",hate
Twese dukwiriye kubana mu mahoro no respect 🤡.,normal
Abategetsi bose ni inyenzi 🔥. Tugomba kubirwanya!,hate
Uyu system irakora neza ariko needs improvements 😡.,normal
Abahutu bose ni abaswa 💩. Tugomba kubirwanya!,hate
"Ibyo uvuga ni abaswa 😭, wowe @peter.",offensive
Abatutsi bakwiye kwirukanwa mu gihugu 🔥.,hate
Abanyarwanda bakwiye kwirukanwa mu gihugu 😡.,hate
Abanyarwanda dukwiye unity na love 😡.,normal
"Abategetsi = ibisambo kabisa, lmao 😡.",hate
"Bruh, stop acting like a ibicucu 😡.",offensive
Ese mwabonye update kuri app? It's very fast now 💩.,normal
Abategetsi bose ni abaswa 😡. Tugomba kubirwanya!,hate
Abahutu ni ikibazo gikomeye mu gihugu cyacu 🤡 wtf.,hate
Abanyarwanda bakwiye kwirukanwa mu gihugu 🙄.,hate
"Bruh, stop acting like a ibyihebe 🤡.",offensive
Abanyarwanda bose ni ibigarasha 💩. Tugomba kubirwanya!,hate
"Ibyo uvuga ni abaswa 😭, wowe @keza.",offensive
"Bruh, stop acting like a ibyihebe 💩.",offensive
Abahutu bose ni ibicucu 🔥. Tugomba kubirwanya!,hate
@peter ndagushimira cyane kubw'ubufasha bwawe 😭.,normal
Uri ibisambo rwose 😡.,offensive
Abanyarwanda bose ni inyenzi 🙄. Tugomba kubirwanya!,hate
Abanyamahanga ni ikibazo gikomeye mu gihugu cyacu 😡 smh.,hate
Uyu system irakora neza ariko needs improvements 🔥.,normal
"Ibyo uvuga ni inyenzi 😂, wowe @peter.",offensive
Abanyamahanga bakwiye kwirukanwa mu gihugu 😡.,hate
Abahutu bose ni ibicucu 🤡. Tugomba kubirwanya!,hate
Uyu system irakora neza ariko needs improvements 🔥.,normal
Abanyamahanga ni ikibazo gikomeye mu gihugu cyacu 😂 bruh.,hate
Uri ibisambo rwose 🤡.,offensive
Uri ibyihebe rwose 🙄.,offensive
Abatutsi bose ni abaswa 💩. Tugomba kubirwanya!,hate
Abanyarwanda dukwiye unity na love 💩.,normal
Abanyarwanda ni ikibazo gikomeye mu gihugu cyacu 💩 nah.,hate
Ese mwabonye update kuri app? It's very fast now 🤡.,normal
"Ntabwo nemera Abategetsi, ni ibyihebe 🤡.",hate
Abanyamahanga bakwiye kwirukanwa mu gihugu 🔥.,hate
Uyu system irakora neza ariko needs improvements 💩.,normal
Abatutsi ni ikibazo gikomeye mu gihugu cyacu 🔥 bruh.,hate
Abanyarwanda dukwiye unity na love 🙄.,normal
Abanyarwanda dukwiye unity na love 🙄.,normal
Uyu system irakora neza ariko needs improvements 🔥.,normal
Abanyarwanda bakwiye kwirukanwa mu gihugu 🤡.,hate
Abanyamahanga ni ikibazo gikomeye mu gihugu cyacu 😡 smh.,hate
Murakoze cyane kubw'amakuru meza 🤡.,normal
"Abanyamahanga = ibicucu kabisa, wtf 😂.",hate
"Ibyo uvuga ni ibigarasha 🤡, wowe @maria.",offensive
