text,label
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",offensive
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",hate
"Ndi happy na support yawe, keep up the good work! birashoboka",normal
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",normal
"Ndi happy na support yawe, keep up the good work! birashoboka",hate
"Ntukemere ibyo bavuga, those guys have bad intentions. by'umwihariko",offensive
